game_id,home_team,away_team,home_win,point_differential,home_ORtg,home_DRtg,home_NRtg,home_Off_eFG%,home_Off_TOV%,home_Def_DRB%,home_clutch_PTS,home_clutch_FG%,home_clutch_REB,home_clutch_AST,home_clutch_TOV,away_ORtg,away_DRtg,away_NRtg,away_Off_eFG%,away_Off_TOV%,away_Def_DRB%,away_clutch_PTS,away_clutch_FG%,away_clutch_REB,away_clutch_AST,away_clutch_TOV
1056,Portland Trail Blazers,Denver Nuggets,0,3,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9
1057,Detroit Pistons,New Orleans Pelicans,0,13,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1
1058,Los Angeles Clippers,Philadelphia 76ers,0,14,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9
1059,Miami Heat,Cleveland Cavaliers,1,37,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
1060,Milwaukee Bucks,Oklahoma City Thunder,1,25,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
1061,Minnesota Timberwolves,Golden State Warriors,1,4,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
1062,Los Angeles Lakers,Indiana Pacers,1,5,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9
1063,Cleveland Cavaliers,Charlotte Hornets,1,23,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9
1064,Atlanta Hawks,Boston Celtics,1,2,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8
1065,New York Knicks,Detroit Pistons,1,25,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
1066,Toronto Raptors,Brooklyn Nets,0,8,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0
1067,Chicago Bulls,Washington Wizards,0,2,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9
1068,Houston Rockets,Portland Trail Blazers,1,18,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6
1069,San Antonio Spurs,Phoenix Suns,1,2,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8
1070,Denver Nuggets,Memphis Grizzlies,1,25,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2
1071,Utah Jazz,Dallas Mavericks,0,10,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
1072,Sacramento Kings,Philadelphia 76ers,1,12,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9
1073,Los Angeles Clippers,Indiana Pacers,0,17,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9
1074,Miami Heat,Golden State Warriors,0,21,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
1075,Milwaukee Bucks,Los Angeles Lakers,0,4,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0
1076,New Orleans Pelicans,Oklahoma City Thunder,0,7,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
1077,Sacramento Kings,Dallas Mavericks,0,36,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
1078,Charlotte Hornets,Cleveland Cavaliers,1,7,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
1079,Orlando Magic,Golden State Warriors,0,8,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
1080,Washington Wizards,Brooklyn Nets,0,3,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0
1081,Atlanta Hawks,Portland Trail Blazers,1,14,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6
1082,Philadelphia 76ers,Los Angeles Clippers,0,1,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8
1083,Toronto Raptors,New York Knicks,0,44,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6
1084,Chicago Bulls,Indiana Pacers,1,26,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9
1085,Memphis Grizzlies,Los Angeles Lakers,0,12,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0
1086,Minnesota Timberwolves,Detroit Pistons,1,15,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
1087,Oklahoma City Thunder,Houston Rockets,0,6,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6
1088,Utah Jazz,San Antonio Spurs,0,7,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
1089,Denver Nuggets,Phoenix Suns,0,7,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8
1090,Atlanta Hawks,Boston Celtics,1,1,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8
1091,New Orleans Pelicans,Milwaukee Bucks,1,7,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9
1092,Charlotte Hornets,Golden State Warriors,0,18,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
1093,Indiana Pacers,Los Angeles Lakers,1,19,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0
1094,Orlando Magic,Los Angeles Clippers,0,3,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8
1095,Washington Wizards,Detroit Pistons,0,9,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
1096,Brooklyn Nets,Chicago Bulls,1,17,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1
1097,Cleveland Cavaliers,Philadelphia 76ers,1,3,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9
1098,Miami Heat,Portland Trail Blazers,1,60,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6
1099,Oklahoma City Thunder,Phoenix Suns,1,25,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8
1100,San Antonio Spurs,New York Knicks,1,4,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6
1101,Denver Nuggets,Minnesota Timberwolves,0,13,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1
1102,Utah Jazz,Houston Rockets,0,1,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6
1103,Sacramento Kings,Dallas Mavericks,0,4,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
1104,New Orleans Pelicans,Boston Celtics,0,12,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8
1105,Orlando Magic,Memphis Grizzlies,1,30,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2
1106,Atlanta Hawks,Milwaukee Bucks,0,9,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9
1107,Denver Nuggets,Cleveland Cavaliers,1,29,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
1108,Brooklyn Nets,Los Angeles Lakers,0,12,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0
1109,Charlotte Hornets,Los Angeles Clippers,0,12,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8
1110,Toronto Raptors,Philadelphia 76ers,0,15,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9
1111,Washington Wizards,Miami Heat,0,12,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8
1112,Houston Rockets,Dallas Mavericks,0,18,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
1113,Minnesota Timberwolves,Chicago Bulls,0,8,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1
1114,New York Knicks,Oklahoma City Thunder,0,1,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
1115,San Antonio Spurs,Golden State Warriors,0,4,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
1116,Sacramento Kings,Utah Jazz,1,21,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3
1117,Charlotte Hornets,Boston Celtics,0,14,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8
1118,Detroit Pistons,Memphis Grizzlies,0,2,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2
1119,Indiana Pacers,Brooklyn Nets,1,22,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0
1120,Orlando Magic,Portland Trail Blazers,1,1,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6
1121,Chicago Bulls,Atlanta Hawks,0,12,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8
1122,New Orleans Pelicans,Phoenix Suns,0,13,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8
1123,Toronto Raptors,Los Angeles Lakers,0,17,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0
1124,Washington Wizards,Milwaukee Bucks,1,4,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9
1125,Miami Heat,New York Knicks,1,10,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6
1126,Philadelphia 76ers,Oklahoma City Thunder,1,4,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
1127,Minnesota Timberwolves,Houston Rockets,1,7,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6
1128,Denver Nuggets,San Antonio Spurs,1,5,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
1129,Utah Jazz,Cleveland Cavaliers,0,16,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
1130,Golden State Warriors,Dallas Mavericks,1,4,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5
1131,Sacramento Kings,Los Angeles Clippers,1,14,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8
1132,Charlotte Hornets,Portland Trail Blazers,0,3,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6
1133,Washington Wizards,Los Angeles Lakers,0,5,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0
1134,Atlanta Hawks,Detroit Pistons,1,8,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
1135,Boston Celtics,Oklahoma City Thunder,1,35,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
1136,Brooklyn Nets,Indiana Pacers,1,4,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9
1137,Milwaukee Bucks,Memphis Grizzlies,0,10,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2
1138,Minnesota Timberwolves,Toronto Raptors,1,48,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0
1139,New Orleans Pelicans,Orlando Magic,0,9,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0
1140,Phoenix Suns,Cleveland Cavaliers,1,21,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
1141,Dallas Mavericks,Atlanta Hawks,1,14,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8
1142,Miami Heat,Philadelphia 76ers,0,4,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9
1143,New York Knicks,Sacramento Kings,1,11,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2
1144,Houston Rockets,Golden State Warriors,0,23,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
1145,Los Angeles Clippers,Denver Nuggets,1,2,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9
1146,Charlotte Hornets,Orlando Magic,1,9,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0
1147,Indiana Pacers,Oklahoma City Thunder,1,14,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
1148,Washington Wizards,Portland Trail Blazers,0,6,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6
1149,Boston Celtics,Sacramento Kings,1,1,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2
1150,Chicago Bulls,New York Knicks,1,8,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6
1151,Houston Rockets,Miami Heat,0,15,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8
1152,Memphis Grizzlies,Detroit Pistons,1,18,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
1153,Milwaukee Bucks,Toronto Raptors,0,6,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0
1154,New Orleans Pelicans,San Antonio Spurs,0,2,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2
1155,Dallas Mavericks,Golden State Warriors,1,2,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7
1156,Phoenix Suns,Minnesota Timberwolves,1,10,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1
1157,Los Angeles Clippers,Utah Jazz,1,29,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3
1158,Los Angeles Lakers,Cleveland Cavaliers,1,19,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
1159,Brooklyn Nets,Detroit Pistons,1,10,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,109.7,118.8,-9.1,0.526,13.5,77.3,6.0,35.7,2.9,0.9,0.9
1160,Memphis Grizzlies,Philadelphia 76ers,0,20,107.2,114.3,-7.1,0.509,13.4,74.8,7.2,40.1,3.2,1.0,1.2,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9
1161,Denver Nuggets,Atlanta Hawks,1,32,118.5,113.0,5.5,0.562,11.5,75.6,9.1,53.0,3.1,1.8,0.9,117.2,119.4,-2.2,0.539,11.6,75.2,8.0,38.3,3.3,0.9,0.8
1162,Dallas Mavericks,Houston Rockets,1,11,117.6,115.4,2.2,0.562,11.2,75.2,9.4,47.5,3.0,1.8,0.5,114.5,113.4,1.1,0.529,11.2,76.0,8.4,41.8,3.0,1.7,0.6
1163,Los Angeles Clippers,Cleveland Cavaliers,1,2,118.8,115.4,3.4,0.561,12.0,74.8,7.9,44.1,2.7,1.4,0.8,115.2,112.7,2.5,0.557,12.4,76.9,7.7,43.2,3.1,1.5,1.1
1164,Indiana Pacers,Miami Heat,1,2,121.0,118.0,3.0,0.578,11.3,74.1,8.8,48.3,2.7,1.5,0.9,114.0,112.2,1.8,0.538,11.7,78.1,7.1,36.3,2.9,1.0,0.8
1165,Boston Celtics,Portland Trail Blazers,1,17,123.2,111.6,11.6,0.578,10.8,76.3,9.5,44.8,3.7,1.5,0.8,108.3,117.5,-9.2,0.503,13.4,74.0,9.1,45.7,4.0,1.8,1.6
1166,Charlotte Hornets,Oklahoma City Thunder,0,3,109.3,119.8,-10.5,0.529,12.6,74.5,8.1,47.2,2.9,1.5,0.9,119.5,112.1,7.4,0.573,11.4,73.8,9.3,52.5,2.9,1.6,0.9
1167,Orlando Magic,Chicago Bulls,1,15,113.4,111.3,2.1,0.541,13.3,78.1,7.9,38.9,3.8,1.3,1.0,114.9,116.3,-1.4,0.534,11.0,76.4,11.9,48.4,4.2,2.3,1.1
1168,Phoenix Suns,New Orleans Pelicans,0,8,117.6,114.6,3.0,0.565,13.4,75.6,7.5,40.7,3.0,1.5,0.8,117.4,112.9,4.5,0.558,11.8,76.9,7.0,46.2,2.6,1.5,1.1
1169,Toronto Raptors,Washington Wizards,1,8,112.3,118.8,-6.5,0.535,12.4,73.9,8.2,45.1,3.7,1.6,1.0,110.5,119.6,-9.1,0.538,12.2,72.5,5.5,35.4,2.8,1.0,0.9
1170,Milwaukee Bucks,New York Knicks,0,13,118.4,115.8,2.6,0.568,11.5,77.2,9.9,44.1,3.2,1.8,0.9,118.2,113.4,4.8,0.54,11.9,76.1,8.6,44.0,3.5,1.3,0.6
1171,San Antonio Spurs,Philadelphia 76ers,0,7,110.0,116.4,-6.4,0.532,13.2,76.4,7.9,40.6,3.5,1.7,1.2,116.9,113.8,3.1,0.532,10.7,74.3,9.3,44.7,3.3,1.7,0.9
1172,Brooklyn Nets,Sacramento Kings,0,30,113.2,116.1,-2.9,0.531,11.8,76.0,10.8,43.8,4.1,1.8,1.0,116.9,115.2,1.7,0.556,11.6,78.4,10.0,44.9,4.1,1.7,1.2
1173,Golden State Warriors,Utah Jazz,1,8,117.8,115.2,2.6,0.557,12.5,76.1,8.4,44.2,2.6,1.8,0.7,115.5,120.4,-4.9,0.539,13.6,75.2,9.4,45.1,3.9,1.9,1.3
1174,Los Angeles Lakers,Minnesota Timberwolves,0,10,115.9,115.3,0.6,0.566,12.5,76.2,10.8,46.4,4.0,1.8,1.0,115.6,109.0,6.6,0.559,13.0,76.9,8.5,42.7,3.3,1.6,1.1
